2 3464 6928
1.81693629055228655922e+00
1.23880600247378391821e+00
4.86331798144317684063e+00
1.85414409564986937262e+00
1.22881977701090838728e+00
4.83425338004401705660e+00
2.00014033240452882012e+00
1.21321694554014269940e+00
4.76427712447484985603e+00
2.14993379464875111751e+00
1.20935008863313009364e+00
4.75358129687078267978e+00
-3.10547534102497024833e+00
1.67437574184918669395e+00
6.54179327359756346283e+00
-2.49658323718519870038e-01
9.65502038696117392824e-01
3.77358205030516646872e+00
6.80225352574274078066e-01
1.18852920803865269583e+00
4.65279221414566013237e+00
1.42893660874549088824e+00
1.28170954608163900623e+00
5.01630615938298074497e+00
1.46180646751318188414e+00
1.27802560675544296664e+00
4.99999347680514549808e+00
1.53719462969912545880e+00
1.26911909399281142008e+00
4.96077235107795821989e+00
1.72253266572893326547e+00
1.25903845940745973131e+00
4.92380881894567501433e+00
-1.07999555825595239256e+00
1.01264841964594265455e+00
3.92961031138055538747e+00
1.61049191924565149314e+00
1.26590031225214993960e+00
4.91931897815052909806e+00
1.77122069755474620401e+00
1.24845793500687562982e+00
4.85466811940402553915e+00
1.97704995032887631545e+00
1.22924189142584894263e+00
4.78042626971151651816e+00
2.02817474650933871061e+00
1.22535771352900346720e+00
4.77487370201431726713e+00
-8.67101431307575332141e-01
1.00244865930246263019e+00
3.87835138390775391315e+00
-1.00257015781237968088e-01
9.89218112424329221177e-01
3.82939525801690416884e+00
5.00981668547952452286e-01
1.21701965425447267144e+00
4.71615588098019333785e+00
5.61190547695913144466e-01
1.20791276787129420178e+00
4.67757740582555570086e+00
1.46142599502121273147e+00
1.29040686077674493504e+00
4.99863177330375929586e+00
1.99331933885157064346e+00
1.22800070297979568856e+00
4.76291903597738386367e+00
2.26346428276946554092e+00
1.20784432260997687258e+00
4.68152281770687395124e+00
2.31262563762972828130e+00
1.20667603148838797900e+00
4.67432434736582713697e+00
-8.57891941438521543617e-01
1.01001929032247739215e+00
3.87981938133821468995e+00
5.32502754560826296881e-01
1.21461377643668089199e+00
4.68232902791504290718e+00
8.58143033040502212216e-01
1.18925053271540726030e+00
4.57799050994966361117e+00
1.42287532450031295461e+00
1.30094792821575455655e+00
5.01696164048592674334e+00
1.83879565735087813216e+00
1.25524292055447284078e+00
4.84145665559456173099e+00
1.88157474858087980785e+00
1.24816249069615436973e+00
4.81146866925146543537e+00
2.04536265288746754720e+00
1.23387309283003987481e+00
4.75918678476437317926e+00
2.06292005566887670653e+00
1.23044105161444172758e+00
4.74479090643049072895e+00
5.72500361943913738116e-01
1.21900059048914188864e+00
4.67441471612967962557e+00
8.36280970252613053972e-01
1.19618299410599626675e+00
4.58361675038046900710e+00
1.29185677129310882982e+00
1.31558713878746735837e+00
5.04336054272248990316e+00
1.37600788679772989553e+00
1.30693280394519928400e+00
5.00535372576389825383e+00
1.71022687684604002278e+00
1.28103450073245972440e+00
4.92459416912858660709e+00
1.74546475619628238540e+00
1.27583397833383194175e+00
4.90246008892296014636e+00
-7.03339629127307741641e-01
9.99392521809336908944e-01
3.80449915735669996764e+00
4.92170767751533178025e-01
1.22735409750538226881e+00
4.68829547785841338481e+00
8.84265794671881932842e-01
1.20280912007783258311e+00
4.59546520383678025468e+00
1.75057511741244220538e+00
1.27562022165208799329e+00
4.86466127140396320527e+00
2.29995576507888044304e+00
1.22714811482481045424e+00
4.68412026203505504895e+00
-6.61901960826709601093e-01
1.00463265212077357269e+00
3.81282107864736730107e+00
8.52420181252910635905e-01
1.20649593554520251359e+00
4.57794249377428030812e+00
1.45521589246147242669e+00
1.31579059132154374545e+00
4.99865308721808521142e+00
1.53696936406918616136e+00
1.29649361561621345729e+00
4.92015987611210992014e+00
1.70545204487360391177e+00
1.28839498363075377618e+00
4.89228220878961028717e+00
1.80421370347647624932e+00
1.27881040795420397593e+00
4.86239529394431979625e+00
2.31525695506874473750e+00
1.22916505334816306139e+00
4.66765678762522906453e+00
2.33451937209491511283e+00
1.22432253411315561387e+00
4.64786392806232928621e+00
-1.53033589965684879708e+00
1.08457256921156597329e+00
4.09749520015114399030e+00
-4.14080426695825953853e-01
9.87361446150787913645e-01
3.72562301792035244219e+00
-2.79816114844844143761e-01
9.87703890245113291790e-01
3.73625162733318738617e+00
-1.52115725518802424876e-01
1.00931666365915240213e+00
3.80989660821566111792e+00
-1.33667419961829236907e-01
1.01204536067799755195e+00
3.82785635244459188087e+00
5.60904784829945768365e-01
1.23663141786250130316e+00
4.67509609892547750576e+00
8.14157921215675983717e-01
1.21438873220271204012e+00
4.58805391010950014419e+00
1.41868319188031044575e+00
1.31678535697854526276e+00
4.98010604464802231206e+00
1.78074237541541369190e+00
1.29265095438015520379e+00
4.88056105547689522695e+00
1.82337305137225125229e+00
1.28171700261322896175e+00
4.84860980254207785123e+00
-2.17604851934399212698e-01
1.00780658482570628642e+00
3.79040037849306887807e+00
-1.42591661042846040708e-01
1.01414906941923299577e+00
3.80978362420226623897e+00
6.51475518250296037337e-01
1.23553443464847889643e+00
4.65496445049986906639e+00
1.54087474116791978140e+00
1.31758792140237379620e+00
4.95242575560855780026e+00
1.59238414230300162622e+00
1.30684542055376939906e+00
4.92100511306803678480e+00
1.67340915304179049805e+00
1.30105168385628044980e+00
4.90679651201982292008e+00
1.72004455838191394612e+00
1.29829650992219969297e+00
4.88152998640041868583e+00
2.01617906576942917951e+00
1.27925303338797813346e+00
4.81728089131212033891e+00
2.03071453777825761122e+00
1.26620399245768378016e+00
4.76652643165244160883e+00
2.13856065650128801536e+00
1.25426415585905037808e+00
4.71502885899171531037e+00
2.23755997129428951808e+00
1.24875793106655597065e+00
4.70066761208633199232e+00
2.26560697830896984328e+00
1.24209388219477623316e+00
4.67358948141412167132e+00
-5.10209489709394614643e-01
1.00125257107122878075e+00
3.74848129522892214993e+00
5.26449601369460395972e-01
1.24928810527956257737e+00
4.68041016231044526563e+00
5.60790579750274131854e-01
1.24811241659136018534e+00
4.67410470537096855992e+00
7.35576730408091794544e-01
1.23729312708684902056e+00
4.63493510909748263060e+00
1.61806914531519496769e+00
1.30941851693408639612e+00
4.90554173536080018181e+00
2.06941027189159543198e+00
1.27463216003056789560e+00
4.77320188255999067195e+00
2.09818868854215523356e+00
1.26437372436789674524e+00
4.74457911746380478490e+00
2.12821748878616734402e+00
1.26846861354363116270e+00
4.75862195507434115882e+00
-4.02984880844258319676e-01
9.96848810715719513276e-01
3.70929699493060516247e+00
-1.14515387106595589728e-01
1.02639467632328895697e+00
3.82722241949704233832e+00
1.47076898546706558157e+00
1.33857031527142988914e+00
4.98768005482311860277e+00
1.58676092470797835965e+00
1.31975067693523984147e+00
4.92258821464919282818e+00
1.79838083806723347813e+00
1.30378758378166481613e+00
4.86292182958670959891e+00
1.88449731364117201160e+00
1.28926670964922807094e+00
4.80332005498776037911e+00
2.30426895291269229205e+00
1.25056273056564215551e+00
4.66968836884418081468e+00
2.33892347285111235067e+00
1.24172277758388327484e+00
4.63414684492046990982e+00
-4.32364555153065266424e-01
1.00472318256075099363e+00
3.72305219680644139402e+00
-2.63478755024929511830e-01
1.01340795770537250853e+00
3.77038865363666086949e+00
-2.24929637280513350373e-01
1.01208433574015299605e+00
3.75489095037927977927e+00
6.62550607716859696339e-01
1.25219534094585527306e+00
4.65095920840925280970e+00
8.24720230060043357767e-01
1.23633010045712765645e+00
4.58294023210765022469e+00
1.51899130983309160747e+00
1.33872042267889557188e+00
4.96178570729122903060e+00
1.62792909887417569514e+00
1.32014639076295869913e+00
4.89822055536966782796e+00
1.74300651804389628019e+00
1.30875116381245004682e+00
4.86114326587094058851e+00
1.93778292437648702595e+00
1.29566197129259097487e+00
4.80130489948105676490e+00
1.98041640337990121346e+00
1.29368093295353570049e+00
4.80351190942636652181e+00
2.00756883273489838970e+00
1.28844919053610196258e+00
4.78229676450113139197e+00
2.18656276915544012240e+00
1.26731577952337048920e+00
4.70471280211593256837e+00
-3.35511975839992704351e-02
1.04662981784555375597e+00
3.86200103771795122398e+00
1.53476796827875872076e+00
1.32920397368054987730e+00
4.91376007835319317252e+00
1.66353649554561511259e+00
1.33084117303556337397e+00
4.91287111525112241139e+00
2.33830576409159052176e+00
1.25335909742455275939e+00
4.63282652621037982499e+00
-8.57629710436547787467e-01
1.05510310706419541127e+00
3.87987625211810893688e+00
-4.07490477917748450398e-01
1.01021144909184479310e+00
3.70830926073156197376e+00
1.35138707758141962678e+00
1.36121058104864833815e+00
5.00748986578973909189e+00
1.41758830327496854196e+00
1.35373171169079409282e+00
4.97608656211852196094e+00
1.93095533370470850976e+00
1.31053056785378729820e+00
4.79995562642742079618e+00
2.04070113977645828385e+00
1.29521509855971928005e+00
4.74872639352068137697e+00
2.19801916860182711133e+00
1.28211133034556334920e+00
4.69133746667084228221e+00
2.27548832051510085961e+00
1.28093999585727669199e+00
4.69450732089437039463e+00
-7.06252516417275044702e-01
1.05048110709491004933e+00
3.82074791612531505791e+00
-1.56760707250784891986e-01
1.04641488962378770289e+00
3.80779143341703507630e+00
-7.65896107441644269365e-02
1.05527784883339115218e+00
3.84370020933681200148e+00
1.58051315675238224223e+00
1.35096597776773430510e+00
4.92214103607413111519e+00
1.63205827413822368577e+00
1.35360735072603444173e+00
4.92905807304485854559e+00
1.64750971615127617120e+00
1.34148134127826934581e+00
4.88348947091348861704e+00
-6.61591419254564883090e-01
1.05101146816279489293e+00
3.81154367845497521472e+00
-2.35262493945717132693e-01
1.03949042026040916475e+00
3.77050499224325275094e+00
-1.91536197778788830348e-02
1.07070980924389957956e+00
3.87877275299081336613e+00
1.73195660193681555405e+00
1.34050765469382460182e+00
4.86408261221735482849e+00
2.00172920170246371185e+00
1.31915896357478312773e+00
4.78243836726497928424e+00
2.28875074461543714932e+00
1.27800858250512594516e+00
4.63795923496516326878e+00
-1.23990361496087664328e-01
1.05893331262967671513e+00
3.82533393535285437537e+00
1.74656917960862956285e+00
1.34418138774378981282e+00
4.85392660311814694296e+00
1.97584494995270909534e+00
1.31970786499066194963e+00
4.76328030036000704683e+00
2.12558237530028870665e+00
1.31111662181700672214e+00
4.71278188180936385976e+00
2.22237983431448604676e+00
1.31055238655739203502e+00
4.70544474025307568610e+00
1.94806253123229411450e+00
1.33690195442292236727e+00
4.78278118989880329792e+00
2.13373880669162829804e+00
1.31510404847282735830e+00
4.70471678889613542651e+00
2.94206145805271934712e-02
1.09521374333030130366e+00
3.89443483384454136598e+00
-1.32921368404595729995e-01
1.07475890589767320016e+00
3.80654457126852729942e+00
5.25819121008248790972e-01
1.31817242709451409866e+00
4.67454897082376330530e+00
1.89873934195655524881e+00
1.35354034602914663488e+00
4.77901638969073250252e+00
-2.74895899413697630820e-01
1.06293264600798176289e+00
3.73284800737676647486e+00
-1.34487854454555844086e+00
1.15293964499292656001e+00
4.03292745051452339311e+00
2.16795110429055259971e+00
1.33169505959959066921e+00
4.66490914654255650618e+00
2.36538716383284519651e+00
1.32165164165254966910e+00
4.62930913038035196649e+00
2.12579555705432188262e+00
1.35319005233761657792e+00
4.70068907308755346008e+00
-9.97455892476195593588e-01
1.13048909562205124324e+00
3.89520422739199378981e+00
-2.35056715911634850347e-01
1.09005550031524856003e+00
3.76796017829462392967e+00
2.35793917121264140491e+00
1.32899594494380246523e+00
4.59209113146417546858e+00
-1.15334604423642961279e+00
1.15765339075983697548e+00
3.96352348908328444566e+00
-9.88510820789228805694e-01
1.14956976893410556251e+00
3.91849027687296569411e+00
-9.61141542296130690914e-01
1.14855747305557520654e+00
3.90574821692403340023e+00
-6.97988187340686683235e-01
1.11540145166362969498e+00
3.80250818905417276028e+00
1.36149908762751992164e+00
1.43439894502726716929e+00
4.88600208851202655325e+00
-2.96585386569927611511e-01
1.09359804119385528587e+00
3.71316003466219335394e+00
-8.08704992266435218617e-02
1.12497417501436403064e+00
3.82153549503354472705e+00
8.28692804951252304235e-01
1.33728943778998643488e+00
4.54223826050130430332e+00
1.28488695563753485551e+00
1.44933234408091471401e+00
4.92018955095578203185e+00
2.09501019428125001554e+00
1.36701765372218453365e+00
4.64525618202348855590e+00
1.45447167689757717035e+00
1.44070958292592865568e+00
4.87061849655724277142e+00
1.45607647449869070932e+00
1.43046281542800390874e+00
4.83549295637701526118e+00
-9.61140644477710415217e-01
1.16083875477174713886e+00
3.90675508220508671542e+00
-2.52614732009382614297e-01
1.11421378286445382777e+00
3.74861247955150567179e+00
-8.60786313792005763901e-02
1.14193597747715380741e+00
3.83887880711737139450e+00
1.52618623228206717890e+00
1.43873525291986958941e+00
4.82842566793952698845e+00
-4.36367886938947791009e-01
1.11538805118983463949e+00
3.71785305211877403764e+00
-1.42245074766985557524e-01
1.13958209092791395989e+00
3.80288907338664916580e+00
-7.28577564013387024566e-01
1.14631380595796339428e+00
3.81393598091303331898e+00
4.91000789610429033694e-02
1.17455681737233774697e+00
3.90716868495487812396e+00
1.77158657262757412987e+00
1.41714640778483125239e+00
4.71068215689595692908e+00
-7.90517329628245501993e-01
1.15914888346162592292e+00
3.83670392399604720524e+00
-6.41249123391572917185e-01
1.14096531357386576921e+00
3.77612910631146991847e+00
1.52561237746009070726e+00
1.45665927250617044386e+00
4.82650689660005038917e+00
1.62563273497851956684e+00
1.43735304354294046725e+00
4.76655601904623704712e+00
1.81649631457017179947e+00
1.43594572187493674242e+00
4.75101039472245378903e+00
1.61141499951783884192e+00
1.46001836160052578251e+00
4.81224114225689181268e+00
1.71386763853255108536e+00
1.43899742852722134501e+00
4.74662917688211560829e+00
1.83190518908248400898e+00
1.42390702999860940814e+00
4.69982034875223764203e+00
4.84920194726484010683e-01
1.40613195674401803004e+00
4.61844524711317649945e+00
1.74722208636647047264e+00
1.43897512514963743513e+00
4.72437434398886413334e+00
-9.94065499573517086240e-02
1.16121874370262445630e+00
3.80162292795022338510e+00
1.79549660674234012880e+00
1.44663189168213079938e+00
4.72692287624635643084e+00
1.86554884263821585400e+00
1.43974787302965712144e+00
4.71043404739692039840e+00
1.99137635273145385817e+00
1.42577221708674639622e+00
4.64716916014669134682e+00
2.17996806094067796522e+00
1.39842529530215675670e+00
4.55584177580785265604e+00
1.92582396638505159991e+00
1.45765213134041893284e+00
4.65720465374032066563e+00
2.22850261936569626897e+00
1.42054983230268794259e+00
4.53909888647166415154e+00
2.18919142503875718830e+00
1.43698010958064870124e+00
4.57564960428707934170e+00
2.35589433502259648634e+00
1.42051902570382693192e+00
4.52257511086610097806e+00
2.32742534435950432226e+00
1.42240156055404831648e+00
4.51125076789564172230e+00
2.35635085278767419936e+00
1.41337970900595943924e+00
4.48033132424699420682e+00
2.40531456629191664476e+00
1.41014907446339354813e+00
4.46707056855933704043e+00
2.39805309086380624706e+00
1.41807546055463729040e+00
4.47434023807084280122e+00
2.27853824493077894431e+00
1.44068586544229337854e+00
4.52540076834540894168e+00
2.23422085609383813676e+00
1.45443822763457952796e+00
4.56298113703141616782e+00
2.43302148615675450927e+00
1.43087497609371294693e+00
4.46718617074287216440e+00
-3.59067972958244274739e-01
1.18950684992850264088e+00
3.68750248664826330014e+00
5.01221222948036171374e-01
1.48463578385994732223e+00
4.60884957265591399533e+00
6.37411486124425552546e-01
1.46654622279264201801e+00
4.55358610935942476061e+00
2.22658742817109356338e+00
1.46032222094912111920e+00
4.53484422429020916923e+00
5.20757632435637107804e-01
1.48085357916197257744e+00
4.57805412670716638246e+00
5.90871741187089849490e-01
1.48311798916963066830e+00
4.58991333102516296805e+00
1.45461137324190015185e+00
1.57418634093624554282e+00
4.85085621474000916464e+00
5.79517631587455950282e-01
1.50053190953942405805e+00
4.59078791393830432099e+00
7.29987474637068478600e-01
1.48012491321300054814e+00
4.52817629838913671136e+00
7.47479462782258519127e-01
1.47037325579293987055e+00
4.49720488767049442203e+00
1.48939443912885427501e+00
1.54817934961028558227e+00
4.73002514407575791466e+00
6.24056742661270424932e-01
1.50390861718966895033e+00
4.58078800345743708533e+00
6.70089611477932667327e-01
1.49260298228744825444e+00
4.54354146660591862172e+00
6.97210644860009720603e-01
1.48771704845460184252e+00
4.53584983429029353630e+00
7.13581943013469333081e-01
1.48671205990176513723e+00
4.53180395185239515143e+00
7.94347855178947348520e-01
1.48350494899694873574e+00
4.50859627284418795767e+00
1.48779657511408691661e+00
1.57089666798325255925e+00
4.76272275357253160877e+00
2.33565902873513397964e+00
1.48910907118881463695e+00
4.52745688087530684385e+00
7.40615965207259252523e-01
1.49608197581262536424e+00
4.52389401643962507649e+00
8.95649161595887921550e-01
1.47250019613947125130e+00
4.45178675203209461841e+00
8.00759197615508400148e-01
1.48869778577661748820e+00
4.48070581919666821591e+00
2.31424981056190182116e+00
1.49407737921330974196e+00
4.50773731286894818737e+00
2.33830423321401603687e+00
1.49118960671975520071e+00
4.48806656238169576767e+00
7.24168532946714238463e-01
1.50824778010845483855e+00
4.52708456720941132545e+00
7.56706414832455598329e-01
1.50608851101201879352e+00
4.51863876792586882658e+00
7.72908757531930890039e-01
1.50496955985948699386e+00
4.51430148259785202214e+00
-1.09463001058369524543e+00
1.29728275993196651150e+00
3.86161707540830612118e+00
2.32804657518557212015e+00
1.50628557458202538832e+00
4.49062523791607848267e+00
2.23022324140445693530e+00
1.54006176244019354904e+00
4.55400759320548509379e+00
2.24176522588268145597e+00
1.53655402996452972175e+00
4.54272970393210950846e+00
-4.14302914111044473522e-01
1.23850949218484385206e+00
3.64799325770394933244e+00
-3.74846523257255537231e-01
1.23371223509793037643e+00
3.61866934577025967101e+00
2.20300638601475462508e+00
1.54161253249252250264e+00
4.53398668476561184093e+00
2.35952286135865385575e+00
1.53177088172556330470e+00
4.48688357413669169915e+00
2.42182692892696005416e+00
1.53449189941839203577e+00
4.45662100550744000316e+00
2.43207528356781166323e+00
1.53070486947131478850e+00
4.44474451763899569556e+00
-9.77832785899399037355e-02
1.29374966514475198132e+00
3.74134921142157406138e+00
2.27952930396397324131e+00
1.55323159028521295966e+00
4.49431949919484186040e+00
2.38669511385532340242e+00
1.55271412387601759342e+00
4.49553252475611930805e+00
-2.78177810812838433030e-01
1.26887869748255566194e+00
3.65539765061317911687e+00
-1.20577882765241395369e-01
1.29197222755895002599e+00
3.72439979444238389306e+00
2.24923933764524441870e+00
1.56849037501216281854e+00
4.52390654554031090839e+00
-4.03320606836249595517e-01
1.26444128312929016111e+00
3.63147920990103134642e+00
-3.08595827013132706362e-01
1.26650800515025818704e+00
3.63773546041463635703e+00
2.26031560152133881303e+00
1.57054034985694346283e+00
4.51203265350721682836e+00
-3.56736970194114988431e-01
1.26536250882402678819e+00
3.61853324250871022372e+00
2.40691253772642621556e+00
1.56200678898239453396e+00
4.47015535300141841901e+00
2.26904960055876392389e+00
1.56542807280401485848e+00
4.46243199762637399175e+00
2.30052690748838450929e+00
1.56841047356825158410e+00
4.46928202849586764245e+00
2.41356129546661568597e+00
1.56505948869840838533e+00
4.46168531145650870684e+00
-3.79102416931850205728e-01
1.27315920708458429900e+00
3.61670630530910397482e+00
-1.59822774065646289188e+00
1.42702152751824251631e+00
4.03729209203194727706e+00
-1.30854843406827492380e+00
1.39327256976857638548e+00
3.93905185766367704758e+00
-4.54500666527457686250e-01
1.30054909394121254174e+00
3.64155740996598797921e+00
-3.29520922903107471580e-01
1.29970494872219410887e+00
3.61891344628724009880e+00
-1.31538727853089443265e+00
1.41806353638811244444e+00
3.91614062500293602653e+00
-7.01785169792795926469e-01
1.36115709282054742069e+00
3.72348333584549928688e+00
6.71649815746450662424e-02
1.39536756849622478605e+00
3.81745630409044034437e+00
-1.66131260378798328858e-01
1.36865276817007508470e+00
3.70320376349739088795e+00
-9.81594793701051182566e-01
1.35039398693972301224e+00
3.60680329288165602009e+00
-4.02669128571051748722e-01
1.37493838332899298571e+00
3.62702652636122735430e+00
-3.56231321402101785978e-01
1.37747136032852313114e+00
3.61329189378338533345e+00
1.88719459888640384015e+00
-1.74976845741536246592e+00
5.17027908188124829536e+00
1.36131320943791167544e+00
-1.81295279189954938737e+00
5.39245416290138557258e+00
1.48450544665810579836e+00
-1.79623751270852083373e+00
5.35001622870475213034e+00
2.10012886286788580392e+00
-1.72122094558215121829e+00
5.12194192974659490147e+00
2.22618928283528205725e+00
-1.67629916827034297633e+00
5.03052580474461041860e+00
1.92815726667592479693e+00
-1.70296154326544013635e+00
5.14164583571731892420e+00
6.99138698120642443357e-01
-1.83866876801856315993e+00
5.59762290549211094515e+00
1.48775532913130237311e+00
-1.72961122261376876175e+00
5.26687882348106573005e+00
1.90607457086621034925e+00
-1.69253064661599950114e+00
5.15145389521523000553e+00
1.10438688708245358328e+00
-1.77828584650941912138e+00
5.45548787688574865484e+00
1.46245131052484134138e+00
-1.69066206695290111028e+00
5.27056656082306584921e+00
-6.39457663577621460149e-01
-1.72834496300509488087e+00
5.43552961995392180938e+00
6.43137510475241036545e-01
-1.78164842717371496583e+00
5.59699158965085885598e+00
1.24480467706367603498e+00
-1.70868148541911701876e+00
5.41308936645215421635e+00
1.29538209802320669617e+00
-1.70567399821645904190e+00
5.39849088488913597672e+00
1.85951732137962388869e+00
-1.63082604553301790951e+00
5.16525578501924265140e+00
1.15448981100900582852e+00
-1.70595655122112410673e+00
5.43504059184071675048e+00
6.97726174564819112689e-01
-1.73900268296112114896e+00
5.58723155239897462110e+00
1.05046749630391733632e+00
-1.72619693628693648968e+00
5.53292630809472374409e+00
7.38711330110626063217e-01
-1.72459467996627968667e+00
5.58105350227982466293e+00
1.70238998620307957488e+00
-1.61587800542478610133e+00
5.23833932479587449649e+00
1.77009448166321914364e+00
-1.60825449703930334344e+00
5.20643871665798663173e+00
-6.19563854753149012566e-01
-1.87531170658278223407e+00
6.18544414876539416781e+00
6.28229361431197341759e-01
-1.69634512202326415142e+00
5.58948240135130980377e+00
2.38266353694687715858e+00
-1.50892660514197451960e+00
4.96339103193689279436e+00
6.50470059824619140088e-01
-1.69112808671589598397e+00
5.66212994548059089794e+00
1.46534704283788275170e+00
-1.58976689173336604988e+00
5.32909613816558902499e+00
1.50149702835751064356e+00
-1.58687766344339409308e+00
5.31566696604599897569e+00
2.37179851664112817389e+00
-1.48445302238470211442e+00
4.96665598010629150139e+00
6.82776423453151037890e-01
-1.65383855315542338538e+00
5.57978345105482187449e+00
1.21643755748308879383e+00
-1.59872399842568824191e+00
5.40735022055104597172e+00
8.33265206902007893319e-01
-1.60411437068627305003e+00
5.55858835255957561827e+00
1.51152534076585820522e+00
-1.53093779490069037408e+00
5.30428848780215833614e+00
1.64062824442557153581e+00
-1.51946842469962439814e+00
5.25094683389317840039e+00
-1.07576533216850456220e-01
-1.52632143424412469734e+00
5.33855256198734107187e+00
6.54505512028932256996e-01
-1.59719086649671226930e+00
5.57670072020729268303e+00
7.78641154839580851288e-01
-1.59063650827565550294e+00
5.56490686759663422123e+00
1.98849765648215526248e+00
-1.45146355751763334041e+00
5.06623642181975419874e+00
5.36293483583442975871e-01
-1.60985509493737155573e+00
5.65783125193612601578e+00
1.04785584199770620550e+00
-1.56432812203532556339e+00
5.51716535898121041015e+00
1.83941362843956235373e+00
-1.43718582702698038922e+00
5.14563288305246047116e+00
4.38405855847742664810e-01
-1.55980294067005975656e+00
5.66221773276817597065e+00
1.42486533422445948993e+00
-1.46862700609283414188e+00
5.32716087653512015976e+00
1.77323268445383175340e+00
-1.43113150711634085077e+00
5.17767620440472775556e+00
1.63732146324373606383e+00
-1.43780844739705071511e+00
5.24041102972137995408e+00
1.71692244953359218762e+00
-1.42343888714084765290e+00
5.20309688740352438430e+00
5.22380252665851196880e-01
-1.51821816342690474322e+00
5.65415894237037797154e+00
1.57833112725886182126e+00
-1.41571927687345255897e+00
5.26199212609793232076e+00
1.82601807776424895913e+00
-1.38480836646101157505e+00
5.14413971780874579309e+00
-5.05986248030881879956e-01
-1.45084421319769418801e+00
5.46175256306638701176e+00
1.74866059637972059981e+00
-1.37959505197481679950e+00
5.18156450986335581632e+00
1.48283148113319906969e+00
-1.39585381569724265027e+00
5.29654683771624856803e+00
1.52985598874979644712e+00
-1.37864899670499441164e+00
5.27618483017302697391e+00
1.72520252863070688853e+00
-1.35489224646362704796e+00
5.18891010247234341080e+00
-5.12425684080430543510e-01
-1.39079328949923053393e+00
5.38508880328238692670e+00
1.26131906893080958376e+00
-1.38862237039772673519e+00
5.36870851976301555197e+00
-6.72998459710434371317e-02
-1.36388796019781266544e+00
5.33409187484431868143e+00
9.11653411585767292635e-01
-1.41294737557743421696e+00
5.52708877921302477176e+00
1.73516812036961698418e+00
-1.32690763057593597019e+00
5.17995440130228157471e+00
1.05624743936490994578e+00
-1.37593291643323611950e+00
5.41924038972378507850e+00
9.90777276969264208972e-01
-1.36892461781952778921e+00
5.50674845677318547388e+00
1.02942387241664490283e+00
-1.33526951389510917245e+00
5.42060640562970785794e+00
1.76469305517651675608e+00
-1.24332772101213384630e+00
5.15278833837350891400e+00
1.78653589306234938938e+00
-1.24121312341374001598e+00
5.14153562272215669537e+00
1.99982909714829859560e+00
-1.21621824509908882384e+00
5.09519237488332166208e+00
1.70822316012710317956e+00
-1.22164072015214197897e+00
5.17677830332926802726e+00
1.77441079766846043775e+00
-1.21559595307924772634e+00
5.14363683844694197234e+00
-1.58036414772308397847e-01
-1.22375272438235360717e+00
5.24628231812546363955e+00
9.49804575182957577795e-01
-1.26827076359392365568e+00
5.42990158266237532558e+00
1.35621112011007016740e+00
-1.24618660481882503888e+00
5.32028292963315063702e+00
2.02882752478853412015e+00
-1.18601855838403169585e+00
5.07217530149530926309e+00
-1.74532983332647662067e+00
-1.49157291069894015756e+00
6.45820314875278356226e+00
7.60072016201122080403e-01
-1.26685148110894574280e+00
5.53276190275477741665e+00
1.34273143571005859620e+00
-1.20591353885568364213e+00
5.31955962508201452010e+00
1.53464774582059049202e+00
-1.18784747101449772444e+00
5.24757469710088741977e+00
-1.71048218812929642141e-01
-1.17093887667468554703e+00
5.24035021877778728339e+00
8.14251840625312972577e-01
-1.21808820844134624295e+00
5.52243393947635574648e+00
1.49798375524200255704e+00
-1.14964401613557654080e+00
5.25694617424824794938e+00
-8.50498002416711473828e-01
-1.18214263062621660616e+00
5.48195841775821524067e+00
-1.02895138368521665839e+00
-1.18703191983766598305e+00
5.55494667717115575556e+00
-2.12674425283966517242e-01
-1.11804255993598578023e+00
5.29623567777572468174e+00
1.78871380204773289258e+00
-1.05436637362960738962e+00
5.11106138078041372097e+00
2.09860717282977038423e+00
-1.01916174912449819523e+00
4.99685366504428873924e+00
-3.10357538227178508805e+00
-1.34822774596076677689e+00
6.89338687298820129712e+00
-5.51089285327090783184e-01
-1.08000010641477772744e+00
5.49943983457414997673e+00
1.12646018160151650811e+00
-1.05095405785989881586e+00
5.36549880713156657208e+00
1.51707295905562422611e+00
-1.02695862703984208686e+00
5.23221408790374287179e+00
2.17084555606536877548e+00
-9.87062860249578233329e-01
5.01951664067185543416e+00
-1.99354839311195708440e+00
-1.25080403466857137396e+00
6.47953982434805020318e+00
-1.18410855586363050751e-01
-1.01210665512205255645e+00
5.23837619267786180899e+00
1.96639837959844254733e+00
-9.80492005803245469941e-01
5.07467329211937556721e+00
2.05656145675524903993e+00
-9.71390962300788252115e-01
5.01614963904269206552e+00
-2.38784726490228804696e-01
-1.01176351387080498689e+00
5.28391424543818022386e+00
1.33650862340021947539e+00
-1.00215073458319747779e+00
5.29504933447529069213e+00
1.52674687241401429993e+00
-9.72640795520727796664e-01
5.22059922551588595496e+00
1.70779510227844544268e+00
-9.54542501475441951264e-01
5.13658988533388960462e+00
2.01472227989018470851e+00
-9.36270537495349386425e-01
5.03692964127558351350e+00
-3.83493491844764555765e-01
-1.00397388507220131082e+00
5.46548210888935859231e+00
1.16266779213551285643e+00
-9.81608426568000624890e-01
5.34716474643185435411e+00
1.28687550996629984645e+00
-9.77144965260285824904e-01
5.30855774371353295038e+00
1.34738915377942114482e+00
-9.61065848353990781483e-01
